Amount,Final_Origin_Balance,Final_Destination_Balance,Fraud,Transaction_Type_CASH_IN,Transaction_Type_CASH_OUT,Transaction_Type_DEBIT,Transaction_Type_PAYMENT,Transaction_Type_TRANSFER
464866.46,0.0,464866.46,0,False,True,False,False,False
244570.35,7697644.78,36830.78,0,True,False,False,False,False
258613.38,0.0,787054.49,0,False,True,False,False,False
97589.67,0.0,292311.11,0,False,True,False,False,False
384508.46,0.0,1234355.39,0,False,True,False,False,False
268658.44,115238.56,1458248.62,0,False,True,False,False,False
132151.77,0.0,0.0,0,False,True,False,False,False
395304.31,0.0,808222.77,0,False,False,False,False,True
53741.78,0.0,374865.95,0,False,True,False,False,False
319646.11,0.0,4738159.08,0,False,True,False,False,False
12155.9,0.0,0.0,0,False,False,False,True,False
47095.44,2168568.71,24290.03,0,True,False,False,False,False
51829.2,0.0,237267.61,0,False,True,False,False,False
233476.59,0.0,833660.53,0,False,True,False,False,False
16485.97,4373.03,0.0,0,False,False,False,True,False
235923.86,281782.08,170718.51,0,True,False,False,False,False
363791.66,0.0,1148543.03,0,False,True,False,False,False
12025.48,29862.84,0.0,0,False,False,False,True,False
71378.05,0.0,806123.64,0,False,True,False,False,False
38392.21,0.0,0.0,0,False,False,False,True,False
130995.67,0.0,10028104.57,0,False,True,False,False,False
25460.43,4315.57,0.0,0,False,False,False,True,False
42108.41,0.0,0.0,0,False,False,False,True,False
6021.36,121525.58,0.0,0,False,False,False,True,False
271562.24,0.0,3206516.74,0,False,False,False,False,True
47359.36,0.0,14366362.68,0,False,True,False,False,False
177428.9,0.0,1895754.26,0,False,True,False,False,False
21547.12,0.0,0.0,0,False,False,False,True,False
186434.64,187137.64,0.0,0,True,False,False,False,False
105786.88,0.0,743125.5,0,False,True,False,False,False
180208.86,212150.86,57173.55,0,True,False,False,False,False
42587.32,0.0,0.0,0,False,False,False,True,False
66692.96,52093.15,279042.39,0,False,True,False,False,False
2536.11,0.0,0.0,0,False,False,False,True,False
3361.14,0.0,0.0,0,False,False,False,True,False
382871.11,7387440.6,492160.69,0,True,False,False,False,False
1689.38,123155.62,0.0,0,False,False,False,True,False
2128.4,18786.6,0.0,0,False,False,False,True,False
51265.97,0.0,139033.7,0,False,True,False,False,False
112943.73,132101.73,436851.46,0,True,False,False,False,False
20277.79,11103.21,0.0,0,False,False,False,True,False
355207.55,0.0,4154118.32,0,False,True,False,False,False
20694.57,0.0,203910.07,0,False,True,False,False,False
1540.99,18716.01,59274.68,0,False,False,True,False,False
19998.58,25658.81,0.0,0,False,False,False,True,False
28545.99,6919.53,3805638.45,0,False,True,False,False,False
113561.2,218671.2,6619465.14,0,True,False,False,False,False
247474.04,8613839.23,2249123.65,0,True,False,False,False,False
286112.21,0.0,4051540.41,0,False,True,False,False,False
8649.51,12417.49,0.0,0,False,False,False,True,False
240544.11,0.0,251507.08,0,False,True,False,False,False
220408.49,2166169.9,531343.34,0,True,False,False,False,False
4420.59,0.0,0.0,0,False,False,False,True,False
488423.21,7355898.31,887756.45,0,True,False,False,False,False
174925.63,0.0,7328426.76,0,False,True,False,False,False
8213.9,341029.48,0.0,0,False,False,False,True,False
355061.79,0.0,11742395.85,0,False,True,False,False,False
229149.99,12712047.05,1121198.23,0,True,False,False,False,False
17080.78,0.0,0.0,0,False,False,False,True,False
479832.09,0.0,1901699.03,0,False,False,False,False,True
79946.03,0.0,4922706.68,0,False,True,False,False,False
2730.91,40002.09,1809653.57,0,False,True,False,False,False
4792.22,8493.78,0.0,0,False,False,False,True,False
5556.96,4470.04,0.0,0,False,False,False,True,False
262917.64,26243262.9,3478597.94,0,True,False,False,False,False
229428.85,0.0,1456365.17,0,False,True,False,False,False
53119.93,0.0,677464.95,0,False,True,False,False,False
14840.3,0.0,0.0,0,False,False,False,True,False
5288.94,415314.06,0.0,0,False,False,False,True,False
20037.82,0.0,22524.74,0,False,True,False,False,False
6387.09,31985.08,0.0,0,False,False,False,True,False
362.25,0.0,0.0,0,False,False,False,True,False
122768.43,0.0,1593900.05,0,False,True,False,False,False
104495.82,1259824.64,99143.5,0,True,False,False,False,False
250001.55,0.0,2447325.32,0,False,True,False,False,False
2927.48,0.0,0.0,0,False,False,False,True,False
13834.8,7448.2,0.0,0,False,False,False,True,False
14379.66,0.0,0.0,0,False,False,False,True,False
2118.63,285439.38,0.0,0,False,False,False,True,False
141514.6,0.0,868999.56,0,False,True,False,False,False
6726.78,0.0,0.0,0,False,False,False,True,False
225059.02,258644.02,4108130.31,0,True,False,False,False,False
283431.2,0.0,2537184.13,0,False,True,False,False,False
53318.11,0.0,466261.44,0,False,True,False,False,False
41142.36,0.0,0.0,0,False,False,False,True,False
4308.23,17370.77,0.0,0,False,False,False,True,False
510053.3,0.0,910378.01,0,False,False,False,False,True
140663.68,1809218.39,2475420.88,0,True,False,False,False,False
132541.41,134841.41,0.0,0,True,False,False,False,False
13583.38,6711.62,0.0,0,False,False,False,True,False
112636.97,0.0,264875.68,0,False,True,False,False,False
100700.36,100700.36,3100303.2,0,True,False,False,False,False
151318.29,169603.31,389548.7,0,False,True,False,False,False
42388.5,0.0,0.0,0,False,False,False,True,False
456049.9,0.0,632958.35,0,False,True,False,False,False
12852.2,6502966.27,267302.44,0,True,False,False,False,False
185630.59,226823.72,10524098.22,0,False,False,False,False,True
18693.88,0.0,0.0,0,False,False,False,True,False
9481.91,0.0,0.0,0,False,False,False,True,False
12660.87,10151.13,0.0,0,False,False,False,True,False
185782.29,10038684.81,229449.09,0,True,False,False,False,False
218712.67,255271.67,3550171.87,0,True,False,False,False,False
398490.64,0.0,7605805.06,0,False,True,False,False,False
5792.93,540649.55,0.0,0,False,False,False,True,False
27583.85,2759924.51,146939.35,0,True,False,False,False,False
76276.87,0.0,2983738.78,0,False,True,False,False,False
349024.1,0.0,811681.47,0,False,False,False,False,True
178864.47,0.0,8408598.65,0,False,True,False,False,False
5936.51,105828.55,0.0,0,False,False,False,True,False
229765.46,0.0,229765.46,0,False,True,False,False,False
95449.79,208060.21,538206.08,0,False,True,False,False,False
243833.47,0.0,1453814.91,0,False,True,False,False,False
476250.64,0.0,1223659.82,0,False,True,False,False,False
146708.16,0.0,892794.59,0,False,True,False,False,False
252475.02,0.0,910966.58,0,False,True,False,False,False
162648.56,485045.23,162648.56,0,False,True,False,False,False
29289.25,0.0,0.0,0,False,False,False,True,False
4914.0,18094.63,0.0,0,False,False,False,True,False
111704.72,5235241.26,583379.27,0,True,False,False,False,False
102772.84,2767898.47,7642810.68,0,True,False,False,False,False
20155.01,0.0,0.0,0,False,False,False,True,False
91689.77,421364.23,91689.77,0,False,True,False,False,False
238275.17,0.0,238275.17,0,False,True,False,False,False
110673.28,0.0,8960516.31,0,False,True,False,False,False
902935.91,0.0,16564627.39,0,False,False,False,False,True
183375.33,0.0,1843634.29,0,False,True,False,False,False
13019.82,0.0,0.0,0,False,False,False,True,False
143582.14,0.0,707818.66,0,False,True,False,False,False
141564.32,0.0,141564.32,0,False,True,False,False,False
67961.6,0.0,85967.5,0,False,True,False,False,False
719139.52,0.0,1460917.23,0,False,False,False,False,True
22279.86,176636.14,0.0,0,False,False,False,True,False
5123.5,0.0,0.0,0,False,False,False,True,False
49906.17,0.0,132108.52,0,False,True,False,False,False
95109.12,1105458.92,418172.79,0,True,False,False,False,False
89581.09,9314121.69,74844.31,0,True,False,False,False,False
330061.88,0.0,330061.88,0,False,True,False,False,False
112437.32,7467622.08,559367.2,0,True,False,False,False,False
710092.27,0.0,645292.81,0,False,True,False,False,False
340255.79,0.0,831206.44,0,False,True,False,False,False
321466.69,0.0,502744.06,0,False,True,False,False,False
167695.02,0.0,3783286.52,0,False,True,False,False,False
155399.19,0.0,155399.19,0,False,True,False,False,False
4287.39,18553.61,0.0,0,False,False,False,True,False
48320.98,0.0,48320.98,0,False,True,False,False,False
16169.12,259755.91,0.0,0,False,False,False,True,False
3821.64,149292.42,0.0,0,False,False,False,True,False
13070.0,625422.51,0.0,0,False,False,False,True,False
9766.58,487418.56,0.0,0,False,False,False,True,False
9436.73,688529.31,2984333.54,0,True,False,False,False,False
14057.64,0.0,0.0,0,False,False,False,True,False
548389.01,0.0,2433577.61,0,False,True,False,False,False
137070.41,145862.41,14587.82,0,True,False,False,False,False
1424.03,447804.97,0.0,0,False,False,False,True,False
85946.41,157386.41,235237.01,0,True,False,False,False,False
169865.86,0.0,2994264.44,0,False,True,False,False,False
337798.85,0.0,337798.85,0,False,False,False,False,True
133306.59,0.0,607220.57,0,False,True,False,False,False
232279.22,113279.78,408667.54,0,False,True,False,False,False
148411.33,0.0,892391.65,0,False,True,False,False,False
9759.6,0.0,1428612.9,0,False,True,False,False,False
111168.42,111391.42,294977.16,0,True,False,False,False,False
97392.76,4801.24,97392.76,0,False,True,False,False,False
33348.68,8705277.51,29012.99,0,True,False,False,False,False
3560.03,46665.97,0.0,0,False,False,False,True,False
1967.51,0.0,0.0,0,False,False,False,True,False
281738.13,0.0,5258406.49,0,False,True,False,False,False
263204.99,0.0,889103.63,0,False,True,False,False,False
286936.39,0.0,1234394.19,0,False,True,False,False,False
5476.18,25761.82,0.0,0,False,False,False,True,False
28479.65,0.0,0.0,0,False,False,False,True,False
16782.57,14530.43,0.0,0,False,False,False,True,False
16351.33,0.0,0.0,0,False,False,False,True,False
13460.49,8131.51,0.0,0,False,False,False,True,False
1586799.21,0.0,1864846.39,0,False,False,False,False,True
21972.05,12653.47,0.0,0,False,False,False,True,False
20797.16,0.0,0.0,0,False,False,False,True,False
370213.59,7500524.17,462479.83,0,True,False,False,False,False
12668.14,0.0,0.0,0,False,False,False,True,False
1739911.28,0.0,8565935.38,0,False,False,False,False,True
98862.23,0.0,2781261.88,0,False,False,False,False,True
33954.59,0.0,947148.81,0,False,True,False,False,False
3958.2,0.0,0.0,0,False,False,False,True,False
145582.83,0.0,8647602.32,0,False,False,False,False,True
2139.84,0.0,0.0,0,False,False,False,True,False
78437.54,377501.54,2698522.68,0,True,False,False,False,False
10449.98,0.0,0.0,0,False,False,False,True,False
125934.36,4024390.74,954563.53,0,True,False,False,False,False
80747.29,0.0,7380530.83,0,False,True,False,False,False
63358.49,190790.51,3223462.81,0,False,True,False,False,False
112960.15,0.0,858486.36,0,False,True,False,False,False
10840.78,229675.22,20113.78,0,False,True,False,False,False
15046.87,0.0,0.0,0,False,False,False,True,False
329288.85,9814773.14,1211466.79,0,True,False,False,False,False
232638.59,232819.59,0.0,0,True,False,False,False,False
108975.27,89531.73,108975.27,0,False,True,False,False,False
116493.48,166004.48,222399.99,0,True,False,False,False,False
141372.22,266447.22,1867497.85,0,True,False,False,False,False
321712.19,0.0,5110743.21,0,False,False,False,False,True
6776.8,0.0,0.0,0,False,False,False,True,False
1421383.57,0.0,6674111.97,0,False,False,False,False,True
455966.37,460484.37,0.0,0,True,False,False,False,False
228489.07,0.0,1747806.99,0,False,True,False,False,False
201776.71,558087.71,0.0,0,True,False,False,False,False
135887.91,0.0,425745.84,0,False,True,False,False,False
319367.56,0.0,6451321.41,0,False,True,False,False,False
37831.74,120034.36,0.0,0,False,False,False,True,False
117597.87,0.0,232654.95,0,False,True,False,False,False
169345.3,5365207.92,81335.9,0,True,False,False,False,False
13846.15,630690.85,13846.15,0,False,True,False,False,False
622908.71,0.0,1646545.59,0,False,True,False,False,False
3508618.72,0.0,10928122.91,0,False,False,False,False,True
71685.23,0.0,1526818.0,0,False,True,False,False,False
100267.38,105878.38,754068.7,0,True,False,False,False,False
9319.01,0.0,0.0,0,False,False,False,True,False
171707.08,0.0,186966.4,0,False,True,False,False,False
31072.85,69487.15,134024.02,0,False,True,False,False,False
199775.3,1901888.01,572071.45,0,True,False,False,False,False
39406.65,11971.35,0.0,0,False,False,False,True,False
255158.56,0.0,255158.56,0,False,True,False,False,False
392139.55,0.0,568786.95,0,False,False,False,False,True
195279.32,0.0,195279.32,0,False,True,False,False,False
153817.51,0.0,2404789.07,0,False,True,False,False,False
7315.19,125222.19,11887.62,0,True,False,False,False,False
127063.94,137716.94,1091445.23,0,True,False,False,False,False
101840.36,0.0,493963.27,0,False,True,False,False,False
10692.69,39271.31,0.0,0,False,False,False,True,False
52581.29,0.0,0.0,0,False,False,False,True,False
6987.5,0.0,0.0,0,False,False,False,True,False
35576.03,2943301.06,1707783.64,0,True,False,False,False,False
16227.49,467812.83,0.0,0,False,False,False,True,False
260438.25,0.0,3012857.0,0,False,True,False,False,False
43188.32,0.0,43188.32,0,False,True,False,False,False
124020.34,0.0,2958197.48,0,False,True,False,False,False
19493.43,295889.38,0.0,0,False,False,False,True,False
207248.12,0.0,257240.56,0,False,True,False,False,False
98119.99,1922049.93,3342996.29,0,True,False,False,False,False
138938.86,139105.86,0.0,0,True,False,False,False,False
3445.75,26677.25,0.0,0,False,False,False,True,False
16277.14,0.0,0.0,0,False,False,False,True,False
166522.38,7824720.17,10529.53,0,True,False,False,False,False
149436.87,0.0,375606.84,0,False,True,False,False,False
35902.8,0.0,373046.67,0,False,False,False,False,True
161602.67,15525098.15,500462.51,0,True,False,False,False,False
11449.81,0.0,0.0,0,False,False,False,True,False
16214.77,0.0,0.0,0,False,False,False,True,False
167945.85,0.0,12724892.62,0,False,True,False,False,False
181004.5,195287.5,181004.5,0,False,True,False,False,False
150687.13,0.0,187788.96,0,False,True,False,False,False
20034.79,0.0,0.0,0,False,False,False,True,False
8698.57,0.0,0.0,0,False,False,False,True,False
11548.05,0.0,0.0,0,False,False,False,True,False
153655.97,185407.97,0.0,0,True,False,False,False,False
9093.96,0.0,0.0,0,False,False,False,True,False
318455.25,0.0,1346657.69,0,False,True,False,False,False
193442.21,0.0,1248718.0,0,False,False,False,False,True
84209.9,0.0,948968.32,0,False,True,False,False,False
281416.71,1938325.34,262068.96,0,True,False,False,False,False
236757.45,0.0,1354017.33,0,False,True,False,False,False
697.12,26364.88,0.0,0,False,False,False,True,False
24140.51,0.0,0.0,0,False,False,False,True,False
233891.03,0.0,267641.84,0,False,False,False,False,True
2300.06,18182.94,0.0,0,False,False,False,True,False
32564.55,204582.24,0.0,0,False,False,False,True,False
18047.33,0.0,0.0,0,False,False,False,True,False
745735.54,0.0,4480578.59,0,False,False,False,False,True
24469.32,0.0,0.0,0,False,False,False,True,False
142536.22,0.0,302948.38,0,False,True,False,False,False
131536.37,5497266.32,148698.63,0,True,False,False,False,False
25985.68,0.0,0.0,0,False,False,False,True,False
123235.38,280460.38,0.0,0,True,False,False,False,False
16191.62,0.0,142558.63,0,False,True,False,False,False
47847.53,0.0,0.0,0,False,False,False,True,False
238858.49,0.0,238858.49,0,False,True,False,False,False
226881.87,0.0,12477491.86,0,False,True,False,False,False
176845.67,1310118.1,6826098.32,0,True,False,False,False,False
17015.05,6316157.5,355268.55,0,True,False,False,False,False
182034.1,0.0,1284878.68,0,False,True,False,False,False
715841.11,0.0,856843.48,0,False,False,False,False,True
169335.04,180329.04,1302889.08,0,True,False,False,False,False
32562.57,68015.43,0.0,0,False,False,False,True,False
7431.22,0.0,0.0,0,False,False,False,True,False
224137.99,224980.99,0.0,0,True,False,False,False,False
80190.63,8728057.0,524377.89,0,True,False,False,False,False
232955.25,0.0,2666345.0,0,False,True,False,False,False
88263.52,0.0,2182054.9,0,False,True,False,False,False
6113.05,0.0,0.0,0,False,False,False,True,False
370750.43,371009.43,0.0,0,True,False,False,False,False
1591587.2,0.0,8552459.81,0,False,False,False,False,True
344096.18,0.0,5606857.01,0,False,True,False,False,False
218351.56,9577202.15,5899115.81,0,True,False,False,False,False
23199.47,0.0,0.0,0,False,False,False,True,False
3307.8,0.0,0.0,0,False,False,False,True,False
174850.88,0.0,612629.47,0,False,True,False,False,False
60675.5,0.0,4950555.13,0,False,True,False,False,False
23087.75,0.0,0.0,0,False,False,False,True,False
7570.19,201877.2,0.0,0,False,False,False,True,False
315033.43,1632080.08,2282447.65,0,True,False,False,False,False
5755.29,76154.71,0.0,0,False,False,False,True,False
58331.76,0.0,1338802.11,0,False,True,False,False,False
213533.2,0.0,555669.45,0,False,True,False,False,False
